uri,title,description,keywords,themes,distributions,reasons
"https://admin.dataportal.se/store/697/resource/afcd1fbf65356e2873b7d9e94c024f95","Göteborgs stadsmuseum, underobjekt","Underobjekt","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/455e0a07a32a8c02019e5508b3c17304; https://admin.dataportal.se/store/697/resource/ee6020342265d82853ae968fe91c9cd6","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/663dfe3f92e7c2d14a78017164821512","Göteborgs stadsmuseum, inventering","Inventeringar","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/ba10b4423bc39642124887f1ac89d2e7; https://admin.dataportal.se/store/697/resource/ff37d65d311198951f2bd04533fd7e60","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/403a5ef9498d39464bffa3772e552439","Göteborgs stadsmuseum, digitaldocument","Digitala dokument","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/9126ade1f5a1cadb557a915318102cff; https://admin.dataportal.se/store/697/resource/cc3836f81b54de31b0a0aae811dc3283","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/6d375d5ff61bbb2dfeccc20d20d71f2a","Göteborgs stadsmuseum, objekt","Objekt och föremål","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/21729b85f7d1e02cd6bf9e6a4d6fd031; https://admin.dataportal.se/store/697/resource/593435d50e324bd85707af0ad039b6e8","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/64cd83fbecc2811bd2931befa3c9d6a4","Göteborgs stadsmuseum, delobjekt","Delobjekt","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/da26a4b939148988079e1e47f2916f61; https://admin.dataportal.se/store/697/resource/1044bf0164d3435ddda5bc51d5f7ffab","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/644450b1d3932664550d5e3eecae9f32","Göteborgs stadsmuseum, samlingar","Samlingar","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/27890f4fd51e8706b0fac62bdfd1b419; https://admin.dataportal.se/store/697/resource/6d62777b798f297df5fa809bbf9670c7","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/ad56ca72f1588b8b3cc44d92b654f837","Göteborgs stadsmuseum, exhibition","Utställningar","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/63864e4d110273ae8d339f013442f533; https://admin.dataportal.se/store/697/resource/8db032476962f9dcb5933edc6a087e57","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/2079f1e42a868199a8a16b3cc940633b","Göteborgs stadsmuseum, showcase","Showcase","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/a9ed70bed7a0f586109f01654be66b34; https://admin.dataportal.se/store/697/resource/5b3b9164057d205b3511c2caf2abc737","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/e65b11dce5bb9c79639ea8722ac17123","Göteborgs stadsmuseum, bebyggelse","Bebyggelser","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/dc799f0708d9a76e6c85d3dd2c4ace3f; https://admin.dataportal.se/store/697/resource/2308a038dc282bb01ea13391f2c093ed","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/2c43f72fd7d84111900a066f8d10160e","Göteborgs stadsmuseum, event","Händelser och evenemang","historia; culture; kultur; museum; museum; history; Museum of Gothenburg","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/093deff9738989a9f461bb2753e63bdc; https://admin.dataportal.se/store/697/resource/929fa31af7a43fee08343ef0ef67f80a","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/bc9aebc7d7d96253152931396b3ab14e","Teleseum","Fotografier, föremål, och kartor","historia; culture; kultur; museum; museum; history","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/1555b6fbde6c23cf76c6718b070a96c8; https://admin.dataportal.se/store/697/resource/8f10635394e7f265859d0efab6f08a2a","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/df980dbadd33de20ec1eedc5aa9f5089","Medelhavsmuseet, Greek Roman","Föremål, huvudsakligen från Antikens Grekland och Italien.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/eb3fd496dbde2dfc8a911758e0722096; https://admin.dataportal.se/store/697/resource/08d1736979977b323406fdc94489211b","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/2cdd77c20b9e98ea7c77e4f8c4ab1a95","Medelhavsmuseet, West Asia","Föremål","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/1b6c1b3fa578214e704a38bbcf119265; https://admin.dataportal.se/store/697/resource/b81f43fb9dc6f532a8b263a2b37ee2e3","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/39d8b1704e45601fa18663b5938ebe5a","Medelhavsmuseet, Luristan","Föremål från Luristan.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/1945a9081d04e73a9e400b8be8fb308a; https://admin.dataportal.se/store/697/resource/2a140d4ff5d3951b6ff024f06524a64f","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/67725d7ce0b3593d2feeeb4fb5b1509b","Medelhavsmuseet, Egypt","Föremål, huvudsakligen från Egypten. Har tidigare tillhört det gamla Egyptiska museet.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/a3ab7f4148ee0ae0eabba386b2602c1e; https://admin.dataportal.se/store/697/resource/d7a98962db548b84bea6eb4406e3f5b5","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/b176503bb2f5015f33119b751a70fba2","Medelhavsmuseet, monter","Montrar i utställningar som varit på Medelhavsmuseet.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/cc1548c508737921fc1ca5d331497dee; https://admin.dataportal.se/store/697/resource/8a28efe87788143d5f04591d94865bb1","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/1a54b0a0d77a2104acbfad245d3b53f6","Medelhavsmuseet, Foto","Fotografier från arkeologiska utgrävningar i Medelhavsområdet, verksamhetsbilder från Medelhavsmuseet (utställningar mm), föremålsbilder.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/bbd7452162de3525daf6970f30f9a642; https://admin.dataportal.se/store/697/resource/8a99a2873b4e219082cf294a51bade23","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/f170405fb2f2a5ea016dbe7331ef5826","Medelhavsmuseet, dokument","Dokument. Skannade föremålskataloger.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/d86aeab5f3e8d333ca8baaebc21fa58e; https://admin.dataportal.se/store/697/resource/0adee0905844e1e4b9d7d4e2d61da96c","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/ecd0486b999de63185a6ada1f049ebba","Medelhavsmuseet, video","Video","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/81b928dda09d72da3c7efcfd012dcaca; https://admin.dataportal.se/store/697/resource/195ccfba78e0dfac837a3795a6014e6a","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/e950d2931585a0e35b60ab0d62793d9a","Medelhavsmuseet, Islam","Föremål","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/0710c46818e041a29569fd701c7f43ea; https://admin.dataportal.se/store/697/resource/e7aaf89744e5d1409a2b57f5ff6dcbd9","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/d243f6189e608e5dc54c6bc0a3aff0f4","Medelhavsmuseet, Cyprus","Föremål, huvudsakligen från Cypern.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/373aed62eeb9d365a9e5af97c60d4125; https://admin.dataportal.se/store/697/resource/e0fd50106a8f60470b8ba0dec5c31e71","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/1847cbc4d7be9978e6792ec90ca673d1","Medelhavsmuseet, utstdel","Delar av utställningar på Medelhavsmuseet.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/c426155e73cf33a6f5db27ac6f153fc2; https://admin.dataportal.se/store/697/resource/7ceb86c5e927ce3d08f9d7c6729b3d97","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/941109969604cec0d7717256dd381e7c","Medelhavsmuseet, utst","Utställningar som varit på Medelhavsmuseet.","historia; culture; kultur; museum; museum; history; The Museum of Mediterranean and Near Eastern Antiquities","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/cf593ec41d57edc9332d01586d1328f0; https://admin.dataportal.se/store/697/resource/9eeb8eda80599010d574d848011dfac2","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/f34242ab61d8448a0e59e88a905e068c","Romska kulturcentret","Fotografier och föremål","historia; culture; kultur; museum; museum; history","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/a7f8e1d1380873757599cffa3aafa6c0; https://admin.dataportal.se/store/697/resource/6679da2ab8b3c38fdeecd66887759ed7","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/ea25af6b8d23bf58b556308a220a312f","Stiftelsen Nordiska museet","Dokument, fotografier, föremål, kartor, och ritningar","historia; culture; kultur; museum; museum; history","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/fc4250aaff21bcc0d8d8a1f4d5665e01; https://admin.dataportal.se/store/697/resource/72c4ec9989b52aad63187167ef8e7db7","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/da9ab03be285bfc371e7289319732d32","Hälsinglands Museum","Fotografier och föremål","historia; culture; kultur; museum; museum; history","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/7250592466dd9049ae19ebac95627561; https://admin.dataportal.se/store/697/resource/edf70bd86fc4a2fdaea663c3072be896","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/584225edd18920a9c70cc964996ff8be","Dalarnas museum","Fotografier","historia; culture; kultur; museum; museum; history","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/7701db1e95ad2822db5cfc49d894c611; https://admin.dataportal.se/store/697/resource/b1fb33603d09d9faf58a77ab2f94a75e","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/31907445f814d18d72f2f85f38102991","Sundsvalls museum","Fotografier, föremål, och kartor","historia; culture; kultur; museum; museum; history; Sundsvall museum","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/8cced208f5ec331bda7daeb85eda3192; https://admin.dataportal.se/store/697/resource/c69427b00e552476d1bd84d161b01b34","Tema: ENVI"
"https://admin.dataportal.se/store/697/resource/0d67e66d1000c98d6c1362c88d683df0","RAÄ arkivbilder","Bilder ur Riksantikvarieämbetets arkiv","historia; culture; kultur; museum; museum; history; Sundsvall museum","http://publications.europa.eu/resource/authority/data-theme/EDUC; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://admin.dataportal.se/store/697/resource/6d0bee736faec9268c4be56dbeac65d2; https://admin.dataportal.se/store/697/resource/c7e4ec41909339d8ba7266cb3bc2f868","Tema: ENVI"
"https://resources.stockholm.se/data/cd7c6ea6-feb7-4bb6-a616-25e2f980ec2f","SBK Registerkarta","All mark i Sverige är uppdelad i fastigheter, varje fastighet kan bestå av ett eller flera områden. Till en fastighet hör i regel byggnader och anläggningar som uppförts på fastigheten. En fastighet kan dels vara ett avgränsat område på marken, men den kan även vara tredimensionell och inrymma t.ex. enägarlägenhet eller ett underjordiskt garage. I Stockholms stad finns det ca 60 000 fastigheter totalt. Staden har en kommunal lantmäterimyndighet som ansvarar för ändringar i fastighetsindelningen.Lantmäterimyndigheten finns på stadsmätningsavdelningen på Stockholms stadsbyggnadskontor och kontaktas t ex i nedanstående frågor:? Om du köper eller säljer mark och det kräver en ändring av fasighetsindelningen.? Om det finns oklarheter när det gäller fastighetsgränser.? Om du vill bilda olika typer av samfälligheter till exempel för vägar, parkeringsgarage, gårdar och grönytor.? Om du har frågor om fastighetsregistret inom Stockholms kommunRegisterkartan innehåller alla fastighetsrelaterade data i Stockholms stad och ajourhålls av denkommunala Lantmäterimyndigheten. Kartan inkluderar både fastigheter, samfälligheter, den administrativa indelningen och rättigheter. Registerkartan har inte någon rättsverkan men den ingår i förrättningsakten som med tillhörande förrättningskarta har rättsverkan.Kvalitén i registerkartan varierar, de flesta gränser och fastigheter håller en medelosäkerhet på 5 cm men gränser i exempelvis vattenområden har en större mätosäkerhet, upp till 5 m.","Stockholms stad; Fastighet; Verksamhetsdata; Extern dataportal; 1.Publicerad på webb","http://publications.europa.eu/resource/authority/data-theme/GOVE; http://publications.europa.eu/resource/authority/data-theme/TECH","https://resources.stockholm.se/data/cd7c6ea6-feb7-4bb6-a616-25e2f980ec2f#HTTP:Information/1; https://resources.stockholm.se/data/cd7c6ea6-feb7-4bb6-a616-25e2f980ec2f#HTTP:Information:Produktspecfikation/2; https://resources.stockholm.se/data/cd7c6ea6-feb7-4bb6-a616-25e2f980ec2f#HTTP:Nedladdning:data/3","Matchar miljönyckelord"
"https://resources.stockholm.se/data/25a85232-80d7-4e45-aee3-94dabb7c0bb4","SBK Sociotopkartan - kvaliteter i parker, natur och andra offentligt tillgängliga områden (2022) (internt SBK)","En sociotop är en offentligt tillgänglig park, naturområde eller annan obebyggd yta där det känns trevligt att vara. Sociotopkartan visar var områdena finns i Stockholm och vilka kvaliteter de olika områdena har. Sociotopkartan är ett planeringsunderlag som kan användas i stadens fysiska planering (översikts-, områdes- och detaljplanering) för att visa tillgången på kvaliteter i parker och naturområden. Version 2022 är en justering jämfört med tidigare versioner genom att vägytor och privata fastigheter har tagits bort där de har identifierats. Följande sociotoptyper finns: Grön oas (park eller grönområde som är trevligt att vistas i)LekplatsNaturlek (grönområde som fungerar bra att leka i)PromenaderRofylldhetBlomprakt (rik blomning och trädgårdsodling)Bollspel (inhägnad rektangulär yta med grus, gräs eller konstgräs)Bollek (plan yta med grus, gräs eller konstgräs)ParklekPicknick (solbelysta stora gräsplaner eller park- och klippstränder)GrillningPulkaåkningOdling (möjlighet att odla i t.ex. koloniträdgårdar)LöpträningSkogskänslaUtsiktDjurhållningVattenkontaktUtomhusbad (bryggor, sand- eller klippstrand utan båttrafik eller utomhusbassänger)SkridskoåkningNaturupplevelse (våtmarker, gamla skogar, naturstränder)EvenemangFolklivTorghandel","Stockholms stad; Extern dataportal; Enkla data; 1.Publicerad på webb; Samhällsbyggnadsprocessen; StrategiskaKartan","http://publications.europa.eu/resource/authority/data-theme/GOVE; http://publications.europa.eu/resource/authority/data-theme/SOCI; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/25a85232-80d7-4e45-aee3-94dabb7c0bb4#HTTP:Information/1","Tema: ENVI; Matchar miljönyckelord"
"https://resources.stockholm.se/data/29d2a6d9-118d-4003-9f46-c0504865bb8d","SBK Registerkarta - Namn","Registerkarta - bestod av följande undertyper (subtyper) vid informationsklassningen 2020 (för aktuell lista se Allmän produktspecifikation Registerkartan) :450110, KoloniområdeUndertyper10, Koloniområde, modifierbar450210, KvarterUndertyper10, Kvarter enl detaljplan, modifierbar20, Kvarter enl detaljplan-ej namnsatt, modifierbar450900, SjöUndertyper10, Sjö, modifierbar20, Strand, modifierbar450920, VattendragUndertyper10, Bäck, modifierbar20, Dike, modifierbar30, Å, modifierbar40, Älv, modifierbar50, Kanal, modifierbar450930, NaturmarkUndertyper10, Park, modifierbar20, Grönområde, modifierbar30, Skogsmark, modifierbar40, Jordbruksmark, modifierbar451570, Ospecificerade objektUndertyper10, Ospecificerade objekt, modifierbar20, Namn - registerkarta, modifierbar30, Allmän plats-gräns, modifierbar","Stockholms stad; Verksamhetsdata; Extern dataportal","http://publications.europa.eu/resource/authority/data-theme/TECH","https://resources.stockholm.se/data/29d2a6d9-118d-4003-9f46-c0504865bb8d#HTTP:Information/1","Matchar miljönyckelord"
"https://resources.stockholm.se/data/a28d5943-3751-47e0-b687-522dc8ced928","Luftkvalitet - SLB - Mätstationer","SLB-Analys aktiva mätstationer. För mer information om stationerna, se https://www.slb.nu/slbanalys/","Verksamhetsdata; Extern dataportal; Stadsmiljö; Stockholms stad - Miljöförvaltningen","http://publications.europa.eu/resource/authority/data-theme/HEAL; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/a28d5943-3751-47e0-b687-522dc8ced928#HTTP:ESRI+Portal-URL/1; https://resources.stockholm.se/data/a28d5943-3751-47e0-b687-522dc8ced928#HTTP:ESRI+Portal-URL/2","Tema: ENVI; Matchar miljönyckelord"
"https://resources.stockholm.se/data/02e4ca8b-0213-4f73-994c-e82b01ec7181","Kolförråd 2021, totalt","Kartlagret visar det totala kolförrådet (ton kol/ha) i skog och mark i Stockholms stad. Kolförrådet omfattas av organiskt kol som finns inlagrat som markkol, i dött organiskt material och i levande biomassa i marken. Detta kan ge upphov till läckage beroende på hur staden väljer att använda marken.","Stockholms stad; Verksamhetsdata; Extern dataportal","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/02e4ca8b-0213-4f73-994c-e82b01ec7181#HTTP:ESRI+Portal-URL/1; https://resources.stockholm.se/data/02e4ca8b-0213-4f73-994c-e82b01ec7181#HTTP:ESRI+Portal-URL/2; https://resources.stockholm.se/data/02e4ca8b-0213-4f73-994c-e82b01ec7181#HTTP:ESRI+Portal-URL/3","Tema: ENVI"
"https://resources.stockholm.se/data/d1dbebac-aca0-42b7-aac3-57715a8c1a51","Bullerkartan 2022","Kartlagret visar beräknad ekvivalent ljudnivå, medelvärdesbildad över 24 timmar och inkluderar alla bullerkällor inklusive bakgrundsnivåer. Med alla bullerkällor avses ljud från vägtrafik på det statliga och kommunala vägnätet, flygtrafik, ljud från järnvägslinjerna, tunnelbana, Tvärbanan, Roslagsbanan och övriga spårtrafikslag. Ingående data är baserat på faktiska registrerade trafikflöden under 2019 samt modellberäknade data för vägavsnitt där ingen mätning finns. Redovisade ljudnivåer ska ses som ett indikativt värde för platsen. Tillhandahålls av Miljöförvaltningen. För mer information se, Rapport R01 Bullerkartläggning av Stockholm - Enligt Naturvårdsverkets beräkningsmetoder.","Verksamhetsdata; Extern dataportal; Trafikplanering; Stadsmiljö; Stockholms stad - Miljöförvaltningen","http://publications.europa.eu/resource/authority/data-theme/HEAL; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/d1dbebac-aca0-42b7-aac3-57715a8c1a51#HTTP:ESRI+Portal-URL/1; https://resources.stockholm.se/data/d1dbebac-aca0-42b7-aac3-57715a8c1a51#HTTP:ESRI+Portal-URL/2","Tema: ENVI; Matchar miljönyckelord"
"https://resources.stockholm.se/data/4dc496ce-e25e-4c03-a927-e73058d496b6","Habitatnätverk 2019 - Fladdermöss","Ecocom AB har uppdrag av Stockholms stad genomfört en landskapsanalys i syfte att peka ut områden som är särskilt viktiga för fladdermössfaunan och områden som potentiellt kan hysa många arter. Arbetet genomförs utifrån en GIS-modell som har utvecklats av Centrum för biologisk mångfald tillsammans med Calluna AB i samarbete med ett flertal övriga konsulter bl a Ecocom AB och Naturcentrum AB. Tillhandahålls av miljöförvaltningen. För mer information se, https://miljobarometern.stockholm.se/natur/arter-och-artgrupper/daggdjur/fladdermoss/habitatmodellering-for-fladdermoss","Stockholms stad; Verksamhetsdata; Extern dataportal","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/4dc496ce-e25e-4c03-a927-e73058d496b6#HTTP:ESRI+Portal-URL/1; https://resources.stockholm.se/data/4dc496ce-e25e-4c03-a927-e73058d496b6#HTTP:ESRI+Portal-URL/2","Tema: ENVI; Matchar miljönyckelord"
"https://resources.stockholm.se/data/fc22918d-47d5-4fa4-9d51-1455b55266b1","Strandinventering 2024","Strandinventering från 2022 skapad av Calluna på uppdrag av Miljöförvaltningen.","Stockholms stad; 3.Öppet format; Verksamhetsdata; Extern dataportal","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/fc22918d-47d5-4fa4-9d51-1455b55266b1#HTTP:ESRI+Portal-URL/1","Tema: ENVI; Matchar miljönyckelord"
"https://resources.stockholm.se/data/de46ed2b-c327-4260-8ed0-c70d08ab8124","Bidrag för bullerdämpande fönsteråtgärd","Uttag ur bullerdatabasen. Samtliga fastigheter som kontaktats angående bidrag för bullerdämpande fönsteråtgärder.","Verksamhetsdata; Extern dataportal; Stockholms stad - Miljöförvaltningen","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://resources.stockholm.se/data/de46ed2b-c327-4260-8ed0-c70d08ab8124#HTTP:ESRI+Portal-URL/1","Matchar miljönyckelord"
"https://resources.stockholm.se/data/4dbd8a1b-0f8b-4691-a55b-04ba8965a8e5","Grundvattenkvalitet 2022","Provtagning 2022. Provtagning med peristaltisk pump ur nivårör eller miljörör efter 3 volymers omsättning, eller från källa/brunn/vattendrag direkt till provtagningskärl för hand. Syftet med genomförda undersökningar har framför allt varit att översiktligt undersöka grundvattenkvaliteten i staden för att bevaka vilken kemisk påverkan staden har på mark och vatten samt följa hur påverkan förändras över tid.","Stockholms stad; 3.Öppet format; Verksamhetsdata; Extern dataportal","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/4dbd8a1b-0f8b-4691-a55b-04ba8965a8e5#HTTP:ESRI+Portal-URL/1; https://resources.stockholm.se/data/4dbd8a1b-0f8b-4691-a55b-04ba8965a8e5#HTTP:ESRI+Portal-URL/3","Tema: ENVI; Matchar miljönyckelord"
"https://resources.stockholm.se/data/e288d85a-c3d1-405c-9633-40eaed1a63be","Ekdatabasen 2024","Ekar och ekområden ur 2024 års uppdatering av Ekdatabasen.","Verksamhetsdata; Extern dataportal; Stadsmiljö; Stockholms stad - Miljöförvaltningen","http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/e288d85a-c3d1-405c-9633-40eaed1a63be#HTTP:ESRI+Portal-URL/1","Tema: ENVI; Matchar miljönyckelord"
"https://resources.stockholm.se/data/115430a9-87a9-467a-8d64-138a020ff63f","Temperaturkartering 2013-2021","visar kartering av strålningstemperatur vid markytan är hämtade från den amerikanska satelliten Landsat 8 för perionden juni 2013 till september 2021. Visas som raster, värmeöar där temperaturen överstiger 35 grader, och som temperaturkurvor. För mer information, se https://miljobarometern.stockholm.se/content/docs/tema/klimat/varme/Temperaturanalyser-fr%C3%A5n-satellit-%C3%B6ver-Stockholms-stad.pdf","Stockholms stad; 3.Öppet format; Verksamhetsdata; Extern dataportal",,"https://resources.stockholm.se/data/115430a9-87a9-467a-8d64-138a020ff63f#HTTP:ESRI+Portal-URL/1; https://resources.stockholm.se/data/115430a9-87a9-467a-8d64-138a020ff63f#HTTP:ESRI+Portal-URL/3; https://resources.stockholm.se/data/115430a9-87a9-467a-8d64-138a020ff63f#HTTP:ESRI+Portal-URL/4","Matchar miljönyckelord"
"https://resources.stockholm.se/data/1e2d37d6-1bbe-4c51-b182-f03854c13a9c","Bilpooler 2021-2024","Punktskikt med bilpoolsstationer från 2021-2024. Fasta parkeringsplatser för stationära bilpooler (och i den mån friflytande bilpooler även har fasta parkeringsplatser). Visar adress och bilpoolsoperatör som har en eller flera bilar på aktuell plats. Underlaget bygger på uppgifter från bilpoolsoperatörerna själva. Sammanställt av Sweco på uppdrag av miljöförvaltningen.","Stockholms stad; 3.Öppet format; Verksamhetsdata; Extern dataportal; Trafikplanering","http://publications.europa.eu/resource/authority/data-theme/SOCI; http://publications.europa.eu/resource/authority/data-theme/ENVI","https://resources.stockholm.se/data/1e2d37d6-1bbe-4c51-b182-f03854c13a9c#HTTP:ESRI+Portal-URL/1; https://resources.stockholm.se/data/1e2d37d6-1bbe-4c51-b182-f03854c13a9c#HTTP:ESRI+Portal-URL/2","Tema: ENVI; Matchar miljönyckelord"
